date,buy,sell
2019-04-09,14079.0,14221.0
2019-04-08,14074.0,14216.0
2019-04-05,14087.0,14229.0
2019-04-04,14111.0,14253.0
2019-04-02,14166.0,14308.0
2019-04-01,14160.0,14302.0
2019-03-29,14173.0,14315.0
2019-03-28,14184.0,14326.0
2019-03-27,14131.0,14273.0
2019-03-26,14100.0,14242.0
2019-03-25,14152.0,14294.0
2019-03-22,14086.0,14228.0
2019-03-21,14031.0,14173.0
2019-03-20,14160.0,14302.0
2019-03-19,14157.0,14299.0
2019-03-18,14171.0,14313.0
2019-03-15,14238.0,14382.0
2019-03-14,14182.0,14324.0
2019-03-13,14198.0,14340.0
2019-03-12,14180.0,14322.0
2019-03-11,14252.0,14396.0
2019-03-08,14152.0,14294.0
2019-03-06,14058.0,14200.0
2019-03-05,14075.0,14217.0
2019-03-04,14078.0,14220.0
2019-03-01,14040.0,14182.0
2019-02-28,13992.0,14132.0
2019-02-27,13934.0,14074.0
2019-02-26,13920.0,14060.0
2019-02-25,13937.0,14077.0
2019-02-22,14009.0,14149.0
2019-02-21,13987.0,14127.0
2019-02-20,13985.0,14125.0
2019-02-19,14048.0,14190.0
2019-02-18,14035.0,14177.0
2019-02-15,14045.0,14187.0
2019-02-14,14023.0,14163.0
2019-02-13,13957.0,14097.0
2019-02-12,14018.0,14158.0
2019-02-11,13925.0,14065.0
2019-02-08,13922.0,14062.0
2019-02-07,13908.0,14048.0
2019-02-06,13877.0,14017.0
2019-02-04,13906.0,14046.0
2019-02-01,13908.0,14048.0
2019-01-31,14002.0,14142.0
2019-01-30,14041.0,14183.0
2019-01-29,14028.0,14168.0
2019-01-28,13968.0,14108.0
2019-01-25,14092.0,14234.0
2019-01-24,14070.0,14212.0
2019-01-23,14117.0,14259.0
2019-01-22,14150.0,14292.0
2019-01-21,14141.0,14283.0
2019-01-18,14111.0,14253.0
2019-01-17,14087.0,14229.0
2019-01-16,14083.0,14225.0
2019-01-15,14014.0,14154.0
2019-01-14,13982.0,14122.0
2019-01-11,14006.0,14146.0
2019-01-10,14023.0,14163.0
2019-01-09,14049.0,14191.0
2019-01-08,13961.0,14101.0
2019-01-07,14034.0,14176.0
2019-01-04,14278.0,14422.0
2019-01-03,14402.0,14546.0
2019-01-02,14393.0,14537.0
2018-12-31,14409.0,14553.0
2018-12-28,14469.0,14615.0
2018-12-27,14490.0,14636.0
2018-12-26,14529.0,14675.0
2018-12-21,14408.0,14552.0
2018-12-20,14427.0,14571.0
2018-12-19,14308.0,14452.0
2018-12-18,14450.0,14596.0
2018-12-17,14544.0,14690.0
2018-12-14,14465.0,14611.0
2018-12-13,14463.0,14609.0
2018-12-12,14504.0,14650.0
2018-12-11,14540.0,14686.0
2018-12-10,14444.0,14590.0
2018-12-07,14466.0,14612.0
2018-12-06,14434.0,14580.0
2018-12-05,14311.0,14455.0
2018-12-04,14222.0,14364.0
2018-12-03,14181.0,14323.0
2018-11-30,14267.0,14411.0
2018-11-29,14336.0,14480.0
2018-11-28,14462.0,14608.0
2018-11-27,14431.0,14577.0
2018-11-26,14478.0,14624.0
2018-11-23,14479.0,14625.0
2018-11-22,14519.0,14665.0
2018-11-21,14545.0,14691.0
2018-11-19,14513.0,14659.0
2018-11-16,14521.0,14667.0
2018-11-15,14690.0,14838.0
2018-11-14,14681.0,14829.0
2018-11-13,14821.0,14969.0
2018-11-12,14673.0,14821.0
2018-11-09,14559.0,14705.0
2018-11-08,14578.0,14724.0
2018-11-07,14690.0,14838.0
2018-11-06,14817.0,14965.0
2018-11-05,14897.0,15047.0
2018-11-02,15014.0,15164.0
2018-11-01,15119.0,15271.0
2018-10-31,15151.0,15303.0
2018-10-30,15161.0,15313.0
2018-10-29,15142.0,15294.0
2018-10-26,15131.0,15283.0
2018-10-25,15134.0,15286.0
2018-10-24,15117.0,15269.0
2018-10-23,15132.0,15284.0
2018-10-22,15116.0,15268.0
2018-10-19,15145.0,15297.0
2018-10-18,15111.0,15263.0
2018-10-17,15102.0,15254.0
2018-10-16,15130.0,15282.0
2018-10-15,15170.0,15322.0
2018-10-12,15118.0,15270.0
2018-10-11,15177.0,15329.0
2018-10-10,15139.0,15291.0
2018-10-09,15157.0,15309.0
2018-10-08,15117.0,15269.0
2018-10-05,15106.0,15258.0
2018-10-04,15057.0,15209.0
2018-10-03,15013.0,15163.0
2018-10-02,14913.0,15063.0
2018-10-01,14830.0,14980.0
2018-09-28,14854.0,15004.0
2018-09-27,14844.0,14994.0
2018-09-26,14863.0,15013.0
2018-09-25,14819.0,14967.0
2018-09-24,14791.0,14939.0
2018-09-21,14750.0,14898.0
2018-09-20,14765.0,14913.0
2018-09-19,14822.0,14970.0
2018-09-18,14833.0,14983.0
2018-09-17,14785.0,14933.0
2018-09-14,14761.0,14909.0
2018-09-13,14720.0,14868.0
2018-09-12,14789.0,14937.0
2018-09-10,14761.0,14909.0
2018-09-07,14810.0,14958.0
2018-09-06,14817.0,14965.0
2018-09-05,14852.0,15002.0
2018-09-04,14766.0,14914.0
2018-09-03,14693.0,14841.0
2018-08-31,14637.0,14785.0
2018-08-30,14582.0,14728.0
2018-08-29,14570.0,14716.0
2018-08-28,14541.0,14687.0
2018-08-27,14537.0,14683.0
2018-08-24,14582.0,14728.0
2018-08-23,14547.0,14693.0
2018-08-21,14495.0,14641.0
2018-08-20,14505.0,14651.0
2018-08-16,14546.0,14692.0
2018-08-15,14548.0,14694.0
2018-08-14,14552.0,14698.0
2018-08-13,14510.0,14656.0
2018-08-10,14365.0,14509.0
2018-08-09,14350.0,14494.0
2018-08-08,14367.0,14511.0
2018-08-07,14413.0,14557.0
2018-08-06,14409.0,14553.0
2018-08-03,14430.0,14576.0
2018-08-02,14374.0,14518.0
2018-08-01,14370.0,14514.0
2018-07-31,14341.0,14485.0
2018-07-30,14337.0,14481.0
2018-07-27,14411.0,14555.0
2018-07-26,14371.0,14515.0
2018-07-25,14442.0,14588.0
2018-07-24,14468.0,14614.0
2018-07-23,14382.0,14526.0
2018-07-20,14447.0,14593.0
2018-07-19,14346.0,14490.0
2018-07-18,14334.0,14478.0
2018-07-17,14319.0,14463.0
2018-07-16,14324.0,14468.0
2018-07-13,14286.0,14430.0
2018-07-12,14363.0,14507.0
2018-07-11,14319.0,14463.0
2018-07-10,14254.0,14398.0
2018-07-09,14260.0,14404.0
2018-07-06,14337.0,14481.0
2018-07-05,14315.0,14459.0
2018-07-04,14271.0,14415.0
2018-07-03,14346.0,14490.0
2018-07-02,14259.0,14403.0
2018-06-29,14332.0,14476.0
2018-06-28,14200.0,14342.0
2018-06-27,14092.0,14234.0
2018-06-26,14092.0,14234.0
2018-06-25,14034.0,14176.0
2018-06-22,14031.0,14173.0
2018-06-21,14020.0,14160.0
2018-06-20,13832.0,13972.0
2018-06-19,13832.0,13972.0
2018-06-08,13832.0,13972.0
2018-06-07,13799.0,13937.0
2018-06-06,13806.0,13944.0
2018-06-05,13818.0,13956.0
2018-06-04,13803.0,13941.0
2018-05-31,13881.0,14021.0
2018-05-30,13962.0,14102.0
2018-05-28,13995.0,14135.0
2018-05-25,14095.0,14237.0
2018-05-24,14134.0,14276.0
2018-05-23,14121.0,14263.0
2018-05-22,14107.0,14249.0
2018-05-21,14105.0,14247.0
2018-05-18,14036.0,14178.0
2018-05-17,14004.0,14144.0
2018-05-16,14024.0,14164.0
2018-05-15,13950.0,14090.0
2018-05-14,13906.0,14046.0
2018-05-11,13978.0,14118.0
2018-05-09,14004.0,14144.0
2018-05-08,13966.0,14106.0
2018-05-07,13886.0,14026.0
2018-05-04,13873.0,14013.0
2018-05-03,13895.0,14035.0
2018-05-02,13866.0,14006.0
2018-04-30,13808.0,13946.0
2018-04-27,13810.0,13948.0
2018-04-26,13860.0,14000.0
2018-04-25,13819.0,13957.0
2018-04-24,13830.0,13970.0
2018-04-23,13825.0,13963.0
2018-04-20,13735.0,13873.0
2018-04-19,13709.0,13847.0
2018-04-18,13701.0,13839.0
2018-04-17,13701.0,13839.0
2018-04-16,13697.0,13835.0
2018-04-13,13684.0,13822.0
2018-04-12,13694.0,13832.0
2018-04-11,13678.0,13816.0
2018-04-10,13690.0,13828.0
2018-04-09,13702.0,13840.0
2018-04-06,13702.0,13840.0
2018-04-05,13698.0,13836.0
2018-04-04,13691.0,13829.0
2018-04-03,13696.0,13834.0
2018-04-02,13681.0,13819.0
2018-03-29,13687.0,13825.0
2018-03-28,13676.0,13814.0
2018-03-27,13639.0,13777.0
2018-03-26,13707.0,13845.0
2018-03-23,13711.0,13849.0
2018-03-22,13668.0,13806.0
2018-03-21,13690.0,13828.0
2018-03-20,13692.0,13830.0
2018-03-19,13696.0,13834.0
2018-03-16,13696.0,13834.0
2018-03-15,13679.0,13817.0
2018-03-14,13670.0,13808.0
2018-03-13,13688.0,13826.0
2018-03-12,13699.0,13837.0
2018-03-09,13725.0,13863.0
2018-03-08,13705.0,13843.0
2018-03-07,13694.0,13832.0
2018-03-06,13681.0,13819.0
2018-03-05,13671.0,13809.0
2018-03-02,13677.0,13815.0
2018-03-01,13724.0,13862.0
2018-02-28,13638.0,13776.0
2018-02-27,13582.0,13718.0
2018-02-26,13591.0,13727.0
2018-02-23,13602.0,13738.0
2018-02-22,13597.0,13733.0
2018-02-21,13514.0,13650.0
2018-02-20,13505.0,13641.0
2018-02-19,13473.0,13609.0
2018-02-15,13502.0,13638.0
2018-02-14,13589.0,13725.0
2018-02-13,13576.0,13712.0
2018-02-12,13541.0,13677.0
2018-02-09,13575.0,13711.0
2018-02-08,13534.0,13670.0
2018-02-07,13465.0,13601.0
2018-02-06,13510.0,13646.0
2018-02-05,13431.0,13565.0
2018-02-02,13361.0,13495.0
2018-02-01,13335.0,13469.0
2018-01-31,13346.0,13480.0
2018-01-30,13331.0,13465.0
2018-01-29,13260.0,13394.0
2018-01-26,13236.0,13370.0
2018-01-25,13224.0,13356.0
2018-01-24,13254.0,13388.0
2018-01-23,13251.0,13385.0
2018-01-22,13267.0,13401.0
2018-01-19,13264.0,13398.0
2018-01-18,13298.0,13432.0
2018-01-17,13256.0,13390.0
2018-01-16,13266.0,13400.0
2018-01-15,13263.0,13397.0
2018-01-12,13295.0,13429.0
2018-01-11,13360.0,13494.0
2018-01-10,13382.0,13516.0
2018-01-09,13361.0,13495.0
2018-01-08,13330.0,13464.0
2018-01-05,13338.0,13472.0
2018-01-04,13407.0,13541.0
2018-01-03,13431.0,13565.0
2018-01-02,13474.0,13610.0
2017-12-30,13480.0,13616.0
2017-12-29,13480.0,13616.0
2017-12-28,13492.0,13628.0
2017-12-27,13494.0,13630.0
2017-12-22,13490.0,13626.0
2017-12-21,13477.0,13613.0
2017-12-20,13511.0,13647.0
2017-12-19,13519.0,13655.0
2017-12-18,13516.0,13652.0
2017-12-15,13505.0,13641.0
2017-12-14,13497.0,13633.0
2017-12-13,13521.0,13657.0
2017-12-12,13482.0,13618.0
2017-12-11,13478.0,13614.0
2017-12-08,13488.0,13624.0
2017-12-07,13484.0,13620.0
2017-12-06,13456.0,13592.0
2017-12-05,13447.0,13583.0
2017-12-04,13459.0,13595.0
2017-11-30,13446.0,13582.0
2017-11-29,13447.0,13583.0
2017-11-28,13459.0,13595.0
2017-11-27,13443.0,13579.0
2017-11-24,13438.0,13574.0
2017-11-23,13435.0,13571.0
2017-11-22,13455.0,13591.0
2017-11-21,13476.0,13612.0
2017-11-20,13461.0,13597.0
2017-11-17,13449.0,13585.0
2017-11-16,13470.0,13606.0
2017-11-15,13471.0,13607.0
2017-11-14,13474.0,13610.0
2017-11-13,13487.0,13623.0
2017-11-10,13446.0,13582.0
2017-11-09,13446.0,13582.0
2017-11-08,13456.0,13592.0
2017-11-07,13436.0,13572.0
2017-11-06,13461.0,13597.0
2017-11-03,13432.0,13568.0
2017-11-02,13494.0,13630.0
2017-11-01,13524.0,13660.0
2017-10-31,13504.0,13640.0
2017-10-30,13512.0,13648.0
2017-10-27,13562.0,13698.0
2017-10-26,13492.0,13628.0
2017-10-25,13502.0,13638.0
2017-10-24,13461.0,13597.0
2017-10-23,13467.0,13603.0
2017-10-20,13449.0,13585.0
2017-10-19,13453.0,13589.0
2017-10-18,13446.0,13582.0
2017-10-17,13423.0,13557.0
2017-10-16,13416.0,13550.0
2017-10-13,13440.0,13576.0
2017-10-12,13453.0,13589.0
2017-10-11,13441.0,13577.0
2017-10-10,13424.0,13558.0
2017-10-09,13436.0,13572.0
2017-10-06,13418.0,13552.0
2017-10-05,13416.0,13550.0
2017-10-04,13422.0,13556.0
2017-10-03,13514.0,13650.0
2017-10-02,13432.0,13566.0
2017-09-29,13425.0,13559.0
2017-09-28,13397.0,13531.0
2017-09-27,13317.0,13451.0
2017-09-26,13281.0,13415.0
2017-09-25,13238.0,13372.0
2017-09-22,13258.0,13392.0
2017-09-20,13204.0,13336.0
2017-09-19,13192.0,13324.0
2017-09-18,13172.0,13304.0
2017-09-15,13195.0,13327.0
2017-09-14,13173.0,13305.0
2017-09-13,13143.0,13275.0
2017-09-12,13120.0,13252.0
2017-09-11,13088.0,13220.0
2017-09-08,13218.0,13350.0
2017-09-07,13264.0,13398.0
2017-09-06,13270.0,13404.0
2017-09-05,13269.0,13403.0
2017-09-04,13278.0,13412.0
2017-08-31,13284.0,13418.0
2017-08-30,13276.0,13410.0
2017-08-29,13281.0,13415.0
2017-08-28,13271.0,13405.0
2017-08-25,13281.0,13415.0
2017-08-24,13287.0,13421.0
2017-08-23,13275.0,13409.0
2017-08-22,13271.0,13405.0
2017-08-21,13288.0,13422.0
2017-08-18,13301.0,13435.0
2017-08-16,13307.0,13441.0
2017-08-15,13277.0,13411.0
2017-08-14,13277.0,13411.0
2017-08-11,13303.0,13437.0
2017-08-10,13271.0,13405.0
2017-08-09,13257.0,13391.0
2017-08-08,13252.0,13386.0
2017-08-07,13252.0,13386.0
2017-08-04,13257.0,13391.0
2017-08-03,13263.0,13397.0
2017-08-02,13264.0,13398.0
2017-08-01,13251.0,13385.0
2017-07-31,13256.0,13390.0
2017-07-28,13259.0,13393.0
2017-07-27,13248.0,13382.0
2017-07-26,13267.0,13401.0
2017-07-25,13253.0,13387.0
2017-07-24,13252.0,13386.0
2017-07-21,13256.0,13390.0
2017-07-20,13253.0,13387.0
2017-07-19,13237.0,13371.0
2017-07-18,13247.0,13381.0
2017-07-17,13246.0,13380.0
2017-07-14,13280.0,13414.0
2017-07-13,13275.0,13409.0
2017-07-12,13301.0,13435.0
2017-07-11,13320.0,13454.0
2017-07-10,13341.0,13475.0
2017-07-07,13330.0,13464.0
2017-07-06,13297.0,13431.0
2017-07-05,13282.0,13416.0
2017-07-04,13319.0,13453.0
2017-07-03,13258.0,13392.0
2017-06-30,13252.0,13386.0
2017-06-22,13252.0,13386.0
2017-06-21,13234.0,13368.0
2017-06-20,13231.0,13363.0
2017-06-19,13220.0,13352.0
2017-06-16,13232.0,13364.0
2017-06-15,13216.0,13348.0
2017-06-14,13220.0,13352.0
2017-06-13,13228.0,13360.0
2017-06-12,13226.0,13358.0
2017-06-09,13226.0,13358.0
2017-06-08,13249.0,13383.0
2017-06-07,13240.0,13374.0
2017-06-06,13219.0,13351.0
2017-06-05,13221.0,13353.0
2017-06-02,13244.0,13378.0
2017-05-31,13254.0,13388.0
2017-05-30,13269.0,13403.0
2017-05-29,13245.0,13379.0
2017-05-26,13229.0,13361.0
2017-05-24,13249.0,13383.0
2017-05-23,13230.0,13362.0
2017-05-22,13231.0,13363.0
2017-05-19,13343.0,13477.0
2017-05-18,13276.0,13410.0
2017-05-17,13239.0,13373.0
2017-05-16,13232.0,13364.0
2017-05-15,13252.0,13386.0
2017-05-12,13273.0,13407.0
2017-05-10,13288.0,13422.0
2017-05-09,13250.0,13384.0
2017-05-08,13257.0,13391.0
2017-05-05,13272.0,13406.0
2017-05-04,13263.0,13397.0
2017-05-03,13231.0,13363.0
2017-05-02,13249.0,13383.0
2017-04-28,13260.0,13394.0
2017-04-27,13233.0,13365.0
2017-04-26,13212.0,13344.0
2017-04-25,13230.0,13362.0
2017-04-21,13253.0,13387.0
2017-04-20,13261.0,13395.0
2017-04-19,13233.0,13365.0
2017-04-18,13233.0,13365.0
2017-04-17,13189.0,13321.0
2017-04-13,13198.0,13330.0
2017-04-12,13232.0,13364.0
2017-04-11,13216.0,13348.0
2017-04-10,13256.0,13390.0
2017-04-07,13274.0,13408.0
2017-04-06,13260.0,13394.0
2017-04-05,13262.0,13396.0
2017-04-04,13259.0,13393.0
2017-04-03,13257.0,13391.0
2017-03-31,13254.0,13388.0
2017-03-30,13249.0,13383.0
2017-03-29,13256.0,13390.0
2017-03-27,13247.0,13381.0
2017-03-24,13262.0,13396.0
2017-03-23,13265.0,13399.0
2017-03-22,13268.0,13402.0
2017-03-21,13241.0,13375.0
2017-03-20,13262.0,13396.0
2017-03-17,13275.0,13409.0
2017-03-16,13269.0,13403.0
2017-03-15,13308.0,13442.0
2017-03-14,13293.0,13427.0
2017-03-13,13297.0,13431.0
2017-03-10,13326.0,13460.0
2017-03-09,13306.0,13440.0
2017-03-08,13273.0,13407.0
2017-03-07,13283.0,13417.0
2017-03-06,13297.0,13431.0
2017-03-03,13308.0,13442.0
2017-03-02,13294.0,13428.0
2017-03-01,13294.0,13428.0
2017-02-28,13280.0,13414.0
2017-02-27,13272.0,13406.0
2017-02-24,13269.0,13403.0
2017-02-23,13293.0,13427.0
2017-02-22,13289.0,13423.0
2017-02-21,13303.0,13437.0
2017-02-20,13285.0,13419.0
2017-02-17,13261.0,13395.0
2017-02-16,13262.0,13396.0
2017-02-14,13263.0,13397.0
2017-02-13,13263.0,13397.0
2017-02-10,13251.0,13385.0
2017-02-09,13241.0,13375.0
2017-02-08,13270.0,13404.0
2017-02-07,13255.0,13389.0
2017-02-06,13262.0,13396.0
2017-02-03,13295.0,13429.0
2017-02-02,13307.0,13441.0
2017-02-01,13282.0,13416.0
2017-01-31,13276.0,13410.0
2017-01-30,13268.0,13402.0
2017-01-27,13292.0,13426.0
2017-01-26,13258.0,13392.0
2017-01-25,13273.0,13407.0
2017-01-24,13263.0,13397.0
2017-01-23,13305.0,13439.0
2017-01-20,13315.0,13449.0
2017-01-19,13309.0,13443.0
2017-01-18,13261.0,13395.0
2017-01-17,13314.0,13448.0
2017-01-16,13287.0,13421.0
2017-01-13,13241.0,13375.0
2017-01-12,13222.0,13354.0
2017-01-11,13260.0,13394.0
2017-01-10,13253.0,13387.0
2017-01-09,13318.0,13452.0
2017-01-06,13280.0,13414.0
2017-01-05,13303.0,13437.0
2017-01-04,13411.0,13545.0
2017-01-03,13418.0,13552.0
2016-12-31,13369.0,13503.0
2016-12-30,13369.0,13503.0
2016-12-29,13406.0,13540.0
2016-12-28,13380.0,13514.0
2016-12-27,13369.0,13503.0
2016-12-23,13403.0,13537.0
2016-12-22,13368.0,13502.0
2016-12-21,13406.0,13540.0
2016-12-20,13326.0,13460.0
2016-12-19,13314.0,13448.0
2016-12-16,13359.0,13493.0
2016-12-15,13300.0,13434.0
2016-12-14,13219.0,13351.0
2016-12-13,13242.0,13376.0
2016-12-09,13270.0,13404.0
2016-12-08,13237.0,13371.0
2016-12-07,13269.0,13403.0
2016-12-06,13338.0,13472.0
2016-12-05,13448.0,13584.0
2016-12-02,13456.0,13592.0
2016-12-01,13514.0,13650.0
2016-11-30,13495.0,13631.0
2016-11-29,13481.0,13617.0
2016-11-28,13400.0,13534.0
2016-11-25,13502.0,13638.0
2016-11-24,13472.0,13608.0
2016-11-23,13406.0,13540.0
2016-11-22,13357.0,13491.0
2016-11-21,13371.0,13505.0
2016-11-18,13341.0,13475.0
2016-11-17,13318.0,13452.0
2016-11-16,13280.0,13414.0
2016-11-15,13271.0,13405.0
2016-11-14,13291.0,13425.0
2016-11-11,13283.0,13417.0
2016-11-10,13052.0,13184.0
2016-11-09,13019.0,13149.0
2016-11-08,13025.0,13155.0
2016-11-07,13017.0,13147.0
2016-11-04,13037.0,13169.0
2016-11-03,12985.0,13115.0
2016-11-02,12993.0,13123.0
2016-11-01,12971.0,13101.0
2016-10-31,12986.0,13116.0
2016-10-28,12983.0,13113.0
2016-10-27,12962.0,13092.0
2016-10-26,12932.0,13062.0
2016-10-25,12957.0,13087.0
2016-10-24,12982.0,13112.0
2016-10-21,12955.0,13085.0
2016-10-20,12934.0,13064.0
2016-10-19,12942.0,13072.0
2016-10-18,12979.0,13109.0
2016-10-17,12989.0,13119.0
2016-10-14,12982.0,13112.0
2016-10-13,12963.0,13093.0
2016-10-12,12958.0,13088.0
2016-10-11,12927.0,13057.0
2016-10-10,12904.0,13034.0
2016-10-07,12937.0,13067.0
2016-10-06,12927.0,13057.0
2016-10-05,12930.0,13060.0
2016-10-04,12923.0,13053.0
2016-10-03,12945.0,13075.0
2016-09-30,12933.0,13063.0
2016-09-29,12887.0,13017.0
2016-09-28,12861.0,12991.0
2016-09-27,12962.0,13092.0
2016-09-26,13011.0,13141.0
2016-09-23,13033.0,13163.0
2016-09-22,13033.0,13163.0
2016-09-21,13082.0,13214.0
2016-09-20,13076.0,13208.0
2016-09-19,13098.0,13230.0
2016-09-16,13065.0,13197.0
2016-09-15,13124.0,13256.0
2016-09-14,13162.0,13294.0
2016-09-13,13085.0,13217.0
2016-09-09,13024.0,13154.0
2016-09-08,13025.0,13155.0
2016-09-07,13021.0,13151.0
2016-09-06,13096.0,13228.0
2016-09-05,13131.0,13263.0
2016-09-02,13195.0,13327.0
2016-09-01,13203.0,13335.0
2016-08-31,13233.0,13367.0
2016-08-30,13194.0,13326.0
2016-08-29,13209.0,13341.0
2016-08-26,13176.0,13308.0
2016-08-25,13201.0,13333.0
2016-08-24,13186.0,13318.0
2016-08-23,13150.0,13282.0
2016-08-22,13131.0,13263.0
2016-08-19,13053.0,13185.0
2016-08-18,13048.0,13180.0
2016-08-16,13033.0,13163.0
2016-08-15,13055.0,13187.0
2016-08-12,13054.0,13186.0
2016-08-11,13047.0,13179.0
2016-08-10,13057.0,13189.0
2016-08-09,13067.0,13199.0
2016-08-08,13078.0,13210.0
2016-08-05,13059.0,13191.0
2016-08-04,13072.0,13204.0
2016-08-03,13048.0,13180.0
2016-08-02,13014.0,13144.0
2016-08-01,13015.0,13145.0
2016-07-29,13029.0,13159.0
2016-07-28,13047.0,13179.0
2016-07-27,13064.0,13196.0
2016-07-26,13084.0,13216.0
2016-07-25,13069.0,13201.0
2016-07-22,13036.0,13168.0
2016-07-21,13056.0,13188.0
2016-07-20,13034.0,13166.0
2016-07-19,13021.0,13151.0
2016-07-18,13046.0,13178.0
2016-07-15,13021.0,13151.0
2016-07-14,13023.0,13153.0
2016-07-13,13030.0,13160.0
2016-07-12,13085.0,13217.0
2016-07-11,13046.0,13178.0
2016-07-04,13106.0,13238.0
2016-07-01,13106.0,13238.0
2016-06-30,13114.0,13246.0
2016-06-29,13100.0,13232.0
2016-06-28,13190.0,13322.0
2016-06-27,13428.0,13562.0
2016-06-24,13230.0,13362.0
2016-06-23,13199.0,13331.0
2016-06-22,13232.0,13364.0
2016-06-21,13220.0,13352.0
2016-06-20,13194.0,13326.0
2016-06-17,13291.0,13425.0
2016-06-16,13260.0,13394.0
2016-06-15,13331.0,13465.0
2016-06-14,13207.0,13339.0
2016-06-13,13274.0,13408.0
2016-06-10,13242.0,13376.0
2016-06-09,13165.0,13297.0
2016-06-08,13175.0,13307.0
2016-06-07,13308.0,13442.0
2016-06-06,13411.0,13545.0
2016-06-03,13544.0,13680.0
2016-06-02,13627.0,13763.0
2016-06-01,13603.0,13739.0
2016-05-31,13547.0,13683.0
2016-05-30,13573.0,13709.0
2016-05-27,13507.0,13643.0
2016-05-26,13547.0,13683.0
2016-05-25,13603.0,13739.0
2016-05-24,13538.0,13674.0
2016-05-23,13539.0,13675.0
2016-05-20,13505.0,13641.0
2016-05-19,13400.0,13534.0
2016-05-18,13252.0,13386.0
2016-05-17,13212.0,13344.0
2016-05-16,13261.0,13395.0
2016-05-13,13244.0,13378.0
2016-05-12,13233.0,13365.0
2016-05-11,13205.0,13337.0
2016-05-10,13266.0,13400.0
2016-05-09,13218.0,13350.0
2016-05-04,13180.0,13312.0
2016-05-03,13096.0,13228.0
2016-05-02,13126.0,13258.0
2016-04-29,13138.0,13270.0
2016-04-28,13138.0,13270.0
2016-04-27,13107.0,13239.0
2016-04-26,13149.0,13281.0
2016-04-25,13169.0,13301.0
2016-04-22,13103.0,13235.0
2016-04-21,13116.0,13248.0
2016-04-20,13067.0,13199.0
2016-04-19,13084.0,13216.0
2016-04-18,13138.0,13270.0
2016-04-15,13100.0,13232.0
2016-04-14,13172.0,13304.0
2016-04-13,13031.0,13161.0
2016-04-12,13057.0,13189.0
2016-04-11,13068.0,13200.0
2016-04-08,13103.0,13235.0
2016-04-07,13131.0,13263.0
2016-04-06,13157.0,13289.0
2016-04-05,13151.0,13283.0
2016-04-04,13079.0,13211.0
2016-04-01,13134.0,13266.0
2016-03-31,13210.0,13342.0
2016-03-30,13292.0,13426.0
2016-03-29,13296.0,13430.0
2016-03-28,13256.0,13390.0
2016-03-24,13184.0,13316.0
2016-03-23,13101.0,13233.0
2016-03-22,13109.0,13241.0
2016-03-21,13094.0,13226.0
2016-03-18,12983.0,13113.0
2016-03-17,13100.0,13232.0
2016-03-16,13103.0,13235.0
2016-03-15,13022.0,13152.0
2016-03-14,12955.0,13085.0
2016-03-11,13022.0,13152.0
2016-03-10,13083.0,13215.0
2016-03-08,13062.0,13194.0
2016-03-07,12964.0,13094.0
2016-03-04,13093.0,13225.0
2016-03-03,13194.0,13326.0
2016-03-02,13247.0,13381.0
2016-03-01,13300.0,13434.0
2016-02-29,13328.0,13462.0
2016-02-26,13333.0,13467.0
2016-02-25,13349.0,13483.0
2016-02-24,13379.0,13513.0
2016-02-23,13330.0,13464.0
2016-02-22,13393.0,13527.0
2016-02-19,13481.0,13617.0
2016-02-18,13412.0,13546.0
2016-02-17,13436.0,13572.0
2016-02-16,13266.0,13400.0
2016-02-15,13409.0,13543.0
2016-02-12,13404.0,13538.0
2016-02-11,13302.0,13436.0
2016-02-10,13470.0,13606.0
2016-02-09,13621.0,13757.0
2016-02-05,13585.0,13721.0
2016-02-04,13594.0,13730.0
2016-02-03,13688.0,13826.0
2016-02-02,13553.0,13689.0
2016-02-01,13631.0,13767.0
2016-01-29,13777.0,13915.0
2016-01-28,13820.0,13958.0
2016-01-27,13802.0,13940.0
2016-01-26,13834.0,13974.0
2016-01-25,13775.0,13913.0
2016-01-22,13805.0,13943.0
2016-01-21,13830.0,13968.0
2016-01-20,13827.0,13965.0
2016-01-19,13851.0,13991.0
2016-01-18,13861.0,14001.0
2016-01-15,13817.0,13955.0
2016-01-14,13808.0,13946.0
2016-01-13,13792.0,13930.0
2016-01-12,13766.0,13904.0
2016-01-11,13865.0,14005.0
2016-01-08,13805.0,13943.0
2016-01-07,13876.0,14016.0
2016-01-06,13794.0,13932.0
2016-01-05,13861.0,14001.0
2016-01-04,13829.0,13967.0
2015-12-31,13726.0,13864.0
2015-12-30,13725.0,13863.0
2015-12-29,13590.0,13726.0
2015-12-28,13571.0,13707.0
2015-12-23,13576.0,13712.0
2015-12-22,13547.0,13683.0
2015-12-21,13803.0,13941.0
2015-12-18,13962.0,14102.0
2015-12-17,13958.0,14098.0
2015-12-16,13980.0,14120.0
2015-12-15,13995.0,14135.0
2015-12-14,14006.0,14146.0
2015-12-11,13867.0,14007.0
2015-12-10,13884.0,14024.0
2015-12-08,13784.0,13922.0
2015-12-07,13768.0,13906.0
2015-12-04,13764.0,13902.0
2015-12-03,13776.0,13914.0
2015-12-02,13688.0,13826.0
2015-12-01,13739.0,13877.0
2015-11-30,13771.0,13909.0
2015-11-27,13678.0,13816.0
2015-11-26,13664.0,13802.0
2015-11-25,13605.0,13741.0
2015-11-24,13654.0,13792.0
